Client Doctor Code,Campaign Start Date (Month Year),HCP Email Open Rate,HCP WhatsApp Read Rate,HCP Email Click Rate,HCP WhatsApp Click Rate,HCP Call Productive Rate,Last Call Connected Date (Selected Month),Average Duration Connected Calls
AS011236,"March, 2025",42.9%,100.00%,,,,,
AS011333,"March, 2025",28.6%,100.00%,,,,,
AS011507,"March, 2025",,85.71%,,,,,
AS011514,"March, 2025",85.7%,,,,,,
AS011765,"March, 2025",57.1%,100.00%,,,,,
AS011773,"March, 2025",28.6%,,,,,,
AS011990,"March, 2025",42.9%,,,,,,
AS012022,"March, 2025",57.1%,57.14%,,,,,
AS013382,"March, 2025",85.7%,,,,,,
AS013428,"March, 2025",50.0%,42.86%,,,,,
AS014143,"March, 2025",85.7%,14.29%,,,,,
AS014234,"March, 2025",85.7%,50.00%,,,,,
AS014396,"March, 2025",,42.86%,,,,,
AS014694,"March, 2025",,14.29%,,,,,
AS014849,"March, 2025",85.7%,,,,,,
AS014921,"March, 2025",85.7%,14.29%,,,,,
AS014997,"March, 2025",,57.14%,,,,,
AS015222,"March, 2025",100.0%,100.00%,,,,,
AS015278,"March, 2025",,28.57%,,,,,
AS015312,"March, 2025",,85.71%,,,,,
AS015355,"March, 2025",85.7%,100.00%,,,,,
AS015474,"March, 2025",85.7%,100.00%,,,,,
AS015607,"March, 2025",71.4%,,,,,,
AS015659,"March, 2025",100.0%,85.71%,,,,,
AS015666,"March, 2025",28.6%,100.00%,,,,,
AS015672,"March, 2025",85.7%,42.86%,14.29%,,,,
AS015909,"March, 2025",,33.33%,,,,,
AS015987,"March, 2025",28.6%,,,,,,
AS016003,"March, 2025",71.4%,42.86%,,,,,
AS016005,"March, 2025",,100.00%,,,,,
AS016011,"March, 2025",71.4%,,,,,,
AS016054,"March, 2025",,100.00%,,,,,
AS016819,"March, 2025",,100.00%,,,,,
AS016865,"March, 2025",100.0%,100.00%,,,,,
AS017021,"March, 2025",42.9%,,,,,,
AS017043,"March, 2025",71.4%,,,,,,
AS017100,"March, 2025",57.1%,14.29%,,,,,
AS017259,"March, 2025",,100.00%,,,,,
AS017260,"March, 2025",,71.43%,,,,,
AS017276,"March, 2025",,75.00%,,,,,
AS017384,"March, 2025",71.4%,57.14%,,,,,
AS017501,"March, 2025",28.6%,,,,,,
AS017502,"March, 2025",57.1%,,,,,,
AS017876,"March, 2025",100.0%,71.43%,,,,,
AS018147,"March, 2025",100.0%,100.00%,,,,,
AS018228,"March, 2025",,100.00%,,,,,
AS018230,"March, 2025",,100.00%,,,,,
AS018447,"March, 2025",,100.00%,,,,,
AS018580,"March, 2025",,100.00%,,,,,
AS018896,"March, 2025",28.6%,57.14%,,,,,
AS019041,"March, 2025",,71.43%,,,,,
AS019074,"March, 2025",71.4%,,,,,,
AS019103,"March, 2025",57.1%,71.43%,,,,,
AS019140,"March, 2025",100.0%,,,,,,
AS019142,"March, 2025",42.9%,100.00%,,,,,
AS019155,"March, 2025",,100.00%,,,,,
AS022395,"March, 2025",,85.71%,,,,,
AS024786,"March, 2025",85.7%,100.00%,,,,,
AS027562,"March, 2025",85.7%,100.00%,,,,,
AS027768,"March, 2025",71.4%,42.86%,,,,,
AS029122,"March, 2025",,100.00%,,,,,
AS038040,"March, 2025",14.3%,71.43%,14.29%,,,,
AS488872,"March, 2025",28.6%,,,,,,
AS490093,"March, 2025",100.0%,100.00%,,,,,
AS497067,"March, 2025",57.1%,,,,,,
BR000066,"March, 2025",100.0%,,,,,,
BR000095,"March, 2025",71.4%,,,,,,
BR000169,"March, 2025",,100.00%,,,,,
BR000829,"March, 2025",28.6%,,,,,,
BR000981,"March, 2025",85.7%,100.00%,,,,,
BR001066,"March, 2025",,57.14%,,,,,
BR001124,"March, 2025",57.1%,,,,,,
BR001254,"March, 2025",60.0%,100.00%,,,,,
BR002048,"March, 2025",85.7%,100.00%,,,,,
BR002127,"March, 2025",71.4%,,,,,,
BR002527,"March, 2025",,42.86%,,,,,
BR002694,"March, 2025",85.7%,33.33%,,,,,
BR002695,"March, 2025",85.7%,85.71%,,,,,
BR002741,"March, 2025",,50.00%,,,,,
BR002789,"March, 2025",57.1%,100.00%,,,,,
BR002818,"March, 2025",,85.71%,,,,,
BR002895,"March, 2025",42.9%,,,,,,
BR002974,"March, 2025",,100.00%,,,,,
BR003654,"March, 2025",28.6%,42.86%,,,,,
BR003665,"March, 2025",,100.00%,,,,,
BR003708,"March, 2025",57.1%,100.00%,,,,,
BR003801,"March, 2025",,14.29%,,,,,
BR003862,"March, 2025",100.0%,100.00%,,,,,
BR004193,"March, 2025",,100.00%,,,,,
BR004205,"March, 2025",85.7%,100.00%,,,,,
BR005149,"March, 2025",85.7%,,,,,,
BR005338,"March, 2025",,100.00%,,,,,
BR005369,"March, 2025",85.7%,,,,,,
BR005831,"March, 2025",100.0%,100.00%,,,,,
BR006033,"March, 2025",,100.00%,,,,,
BR006107,"March, 2025",71.4%,,,,,,
BR006682,"March, 2025",71.4%,100.00%,,,,,
BR006713,"March, 2025",57.1%,,,,,,
BR006740,"March, 2025",57.1%,,,,,,
BR006985,"March, 2025",28.6%,,,,,,
BR007415,"March, 2025",42.9%,85.71%,,,,,
BR008291,"March, 2025",100.0%,,,,,,
BR008360,"March, 2025",71.4%,50.00%,,,,,
BR009503,"March, 2025",57.1%,14.29%,,,,,
BR009925,"March, 2025",100.0%,85.71%,,,,,
BR010643,"March, 2025",42.9%,,,,,,
BR010798,"March, 2025",42.9%,71.43%,,14.29%,,,
BR010836,"March, 2025",,28.57%,,,,,
BR010857,"March, 2025",,100.00%,,,,,
BR010954,"March, 2025",85.7%,,,,,,
BR011052,"March, 2025",71.4%,100.00%,,,,,
BR011099,"March, 2025",85.7%,42.86%,,,,,
BR011106,"March, 2025",14.3%,,14.29%,,,,
BR011108,"March, 2025",25.0%,85.71%,,,,,
BR011117,"March, 2025",100.0%,50.00%,,,,,
BR011143,"March, 2025",28.6%,100.00%,,,,,
BR011146,"March, 2025",100.0%,100.00%,,,,,
BR011213,"March, 2025",,71.43%,,14.29%,,,
BR011263,"March, 2025",14.3%,100.00%,,,,,
BR011322,"March, 2025",85.7%,71.43%,,,,,
BR011418,"March, 2025",42.9%,100.00%,,,,,
BR011433,"March, 2025",,100.00%,,,,,
BR011441,"March, 2025",,85.71%,,,,,
BR011465,"March, 2025",14.3%,85.71%,,,,,
BR011497,"March, 2025",,71.43%,,,,,
BR011652,"March, 2025",83.3%,100.00%,,,,,
BR011876,"March, 2025",,66.67%,,,,,
BR011946,"March, 2025",,42.86%,,,,,
BR012044,"March, 2025",66.7%,100.00%,,,,,
BR012067,"March, 2025",,83.33%,,,,,
BR012076,"March, 2025",28.6%,,,,,,
BR012098,"March, 2025",,100.00%,,,,,
BR012105,"March, 2025",100.0%,85.71%,,,,,
BR012161,"March, 2025",28.6%,,,,,,
BR012164,"March, 2025",,66.67%,,,,,
BR012270,"March, 2025",85.7%,85.71%,,,,,
BR012306,"March, 2025",85.7%,,,,,,
BR012316,"March, 2025",100.0%,42.86%,,14.29%,,,
BR012357,"March, 2025",42.9%,28.57%,,,,,
BR012367,"March, 2025",,14.29%,,,,,
BR012495,"March, 2025",,85.71%,,,,,
BR012505,"March, 2025",85.7%,100.00%,,,,,
BR012511,"March, 2025",42.9%,,,,,,
BR012519,"March, 2025",71.4%,100.00%,,,,,
BR012532,"March, 2025",,14.29%,,,,,
BR012544,"March, 2025",42.9%,,,,,,
BR012555,"March, 2025",100.0%,33.33%,,,,,
BR012567,"March, 2025",85.7%,14.29%,,,,,
BR012648,"March, 2025",100.0%,100.00%,,,,,
BR012649,"March, 2025",42.9%,,,,,,
BR012656,"March, 2025",,50.00%,,,,,
BR012720,"March, 2025",85.7%,,,,,,
BR012802,"March, 2025",57.1%,,14.29%,,,,
BR012823,"March, 2025",85.7%,,,,,,
BR012865,"March, 2025",100.0%,16.67%,,,,,
BR012883,"March, 2025",100.0%,,,,,,
BR012952,"March, 2025",,85.71%,,,,,
BR012973,"March, 2025",,100.00%,,,,,
BR012984,"March, 2025",71.4%,42.86%,,,,,
BR013028,"March, 2025",,100.00%,,,,,
BR013174,"March, 2025",85.7%,,,,,,
BR013193,"March, 2025",,100.00%,,,,,
BR013196,"March, 2025",42.9%,85.71%,,,,,
BR013273,"March, 2025",57.1%,100.00%,,,,,
BR013295,"March, 2025",,66.67%,,,,,
BR013333,"March, 2025",42.9%,,,,,,
BR013418,"March, 2025",,85.71%,,14.29%,,,
BR013598,"March, 2025",42.9%,28.57%,,,,,
BR013602,"March, 2025",100.0%,71.43%,14.29%,,,,
BR013693,"March, 2025",71.4%,100.00%,,,,,
BR014019,"March, 2025",66.7%,75.00%,,25.00%,,,
BR014072,"March, 2025",,14.29%,,,,,
BR014080,"March, 2025",42.9%,,,,,,
BR014172,"March, 2025",,85.71%,,,,,
BR014227,"March, 2025",28.6%,71.43%,,,,,
BR014358,"March, 2025",85.7%,,,,,,
BR014463,"March, 2025",,100.00%,,,,,
BR014489,"March, 2025",85.7%,28.57%,,,,,
BR014600,"March, 2025",,100.00%,,28.57%,,,
BR014698,"March, 2025",,14.29%,,,,,
BR014776,"March, 2025",,100.00%,,,,,
BR014793,"March, 2025",57.1%,,,,,,
BR014808,"March, 2025",,14.29%,,14.29%,,,
BR014831,"March, 2025",,42.86%,,,,,
BR014923,"March, 2025",,100.00%,,,,,
BR014977,"March, 2025",,100.00%,,,,,
BR017010,"March, 2025",,100.00%,,12.50%,,,
BR018619,"March, 2025",85.7%,100.00%,,,,,
BR018908,"March, 2025",100.0%,100.00%,,,,,
BR019060,"March, 2025",85.7%,16.67%,,,,,
BR019284,"March, 2025",100.0%,,,,,,
BR019331,"March, 2025",,100.00%,,,,,
BR019575,"March, 2025",28.6%,100.00%,,,,,
BR019731,"March, 2025",71.4%,16.67%,,,,,
BR019788,"March, 2025",,100.00%,,,,,
BR020186,"March, 2025",42.9%,57.14%,,,,,
BR020665,"March, 2025",71.4%,71.43%,,,,,
BR020748,"March, 2025",42.9%,85.71%,,,,,
BR020916,"March, 2025",57.1%,100.00%,,,,,
BR021468,"March, 2025",71.4%,,,,,,
BR022501,"March, 2025",100.0%,100.00%,,,,,
BR022537,"March, 2025",71.4%,,,,,,
BR022627,"March, 2025",100.0%,,,,,,
BR022661,"March, 2025",,100.00%,,,,,
BR022773,"March, 2025",57.1%,100.00%,,,,,
BR023532,"March, 2025",,66.67%,,,,,
BR023533,"March, 2025",57.1%,100.00%,,14.29%,,,
BR024271,"March, 2025",,33.33%,,,,,
BR025026,"March, 2025",,100.00%,,,,,
BR025060,"March, 2025",42.9%,100.00%,,,,,
BR025215,"March, 2025",,100.00%,,,,,
BR025575,"March, 2025",,100.00%,,,,,
BR025578,"March, 2025",,66.67%,,,,,
BR026037,"March, 2025",28.6%,100.00%,,,,,
BR026312,"March, 2025",,14.29%,,14.29%,,,
BR026790,"March, 2025",,100.00%,,,,,
BR026875,"March, 2025",42.9%,,,,,,
BR026943,"March, 2025",14.3%,100.00%,,,,,
BR026985,"March, 2025",28.6%,,,,,,
BR027024,"March, 2025",,100.00%,,,,,
BR027082,"March, 2025",,33.33%,,33.33%,,,
BR027508,"March, 2025",100.0%,,,,,,
BR027553,"March, 2025",,85.71%,,,,,
BR027660,"March, 2025",,14.29%,,,,,
BR027772,"March, 2025",,28.57%,,,,,
BR027901,"March, 2025",100.0%,100.00%,,,,,
BR027993,"March, 2025",42.9%,,,,,,
BR028183,"March, 2025",71.4%,100.00%,,,,,
BR028226,"March, 2025",57.1%,100.00%,,,,,
BR028289,"March, 2025",42.9%,85.71%,,,,,
BR028461,"March, 2025",42.9%,,,,,,
BR028491,"March, 2025",42.9%,14.29%,,,,,
BR028617,"March, 2025",57.1%,,,,,,
BR028632,"March, 2025",71.4%,42.86%,,,,,
BR028709,"March, 2025",71.4%,100.00%,,,,,
BR028716,"March, 2025",,100.00%,,,,,
BR028738,"March, 2025",28.6%,16.67%,,,,,
BR028750,"March, 2025",71.4%,,,,,,
BR028893,"March, 2025",57.1%,100.00%,,,,,
BR029287,"March, 2025",,100.00%,,,,,
BR029293,"March, 2025",85.7%,14.29%,,,,,
BR029332,"March, 2025",42.9%,,,,,,
BR029371,"March, 2025",71.4%,85.71%,,,,,
BR029539,"March, 2025",,57.14%,,,,,
BR029601,"March, 2025",,28.57%,,,,,
BR029845,"March, 2025",100.0%,85.71%,,,,,
BR030163,"March, 2025",57.1%,100.00%,,,,,
BR030365,"March, 2025",71.4%,,,,,,
BR030717,"March, 2025",,100.00%,,,,,
BR030802,"March, 2025",,57.14%,,,,,
BR030891,"March, 2025",,85.71%,,,,,
BR030893,"March, 2025",,71.43%,,,,,
BR030980,"March, 2025",,100.00%,,,,,
BR030984,"March, 2025",71.4%,,,,,,
BR031010,"March, 2025",85.7%,,,,,,
BR031020,"March, 2025",,14.29%,,,,,
BR031051,"March, 2025",,100.00%,,,,,
BR031439,"March, 2025",57.1%,100.00%,,,,,
BR032261,"March, 2025",71.4%,100.00%,,,,,
BR032265,"March, 2025",42.9%,100.00%,,,,,
BR032266,"March, 2025",85.7%,71.43%,,,,,
BR035703,"March, 2025",66.7%,,,,,,
BR035833,"March, 2025",100.0%,100.00%,,25.00%,,,
BR036271,"March, 2025",50.0%,100.00%,,,,,
BR036430,"March, 2025",100.0%,100.00%,,,,,
BR036611,"March, 2025",100.0%,33.33%,,,,,
BR036614,"March, 2025",,100.00%,,,,,
BR036617,"March, 2025",100.0%,100.00%,,,,,
BR037154,"March, 2025",85.7%,,,,,,
BR038056,"March, 2025",100.0%,100.00%,,,,,
BR489187,"March, 2025",,100.00%,,,,,
CG000364,"March, 2025",,100.00%,,,,,
CG000406,"March, 2025",71.4%,57.14%,,,,,
CG000415,"March, 2025",42.9%,33.33%,,,,,
CG000467,"March, 2025",100.0%,,,,,,
CG000489,"March, 2025",100.0%,100.00%,,,,,
CG000538,"March, 2025",57.1%,100.00%,,,,,
CG000690,"March, 2025",100.0%,,,,,,
CG001981,"March, 2025",71.4%,,,,,,
CG003603,"March, 2025",71.4%,,,,,,
CG004021,"March, 2025",57.1%,,,,,,
CG004077,"March, 2025",,14.29%,,,,,
CG004108,"March, 2025",42.9%,83.33%,,,,,
CG004128,"March, 2025",42.9%,14.29%,,,,,
CG004137,"March, 2025",42.9%,33.33%,,,,,
CG004147,"March, 2025",,16.67%,,,,,
CG004172,"March, 2025",,14.29%,,,,,
CG004190,"March, 2025",42.9%,57.14%,,,,,
CG004200,"March, 2025",14.3%,,,,,,
CG004214,"March, 2025",42.9%,,,,,,
CG004215,"March, 2025",100.0%,100.00%,,,,,
CG004217,"March, 2025",85.7%,,,,,,
CG004232,"March, 2025",28.6%,,,,,,
CG004275,"March, 2025",14.3%,,,,,,
CG004287,"March, 2025",28.6%,100.00%,,,,,
CG004290,"March, 2025",71.4%,,,,,,
CG004343,"March, 2025",57.1%,,,,,,
CG004363,"March, 2025",,100.00%,,,,,
CG004367,"March, 2025",,85.71%,,,,,
CG004471,"March, 2025",,100.00%,,33.33%,,,
CG004484,"March, 2025",57.1%,,,,,,
CG004503,"March, 2025",85.7%,85.71%,,14.29%,,,
CG004516,"March, 2025",57.1%,,,,,,
CG004531,"March, 2025",,85.71%,,,,,
CG004574,"March, 2025",,100.00%,,,,,
CG004598,"March, 2025",100.0%,100.00%,,,,,
CG004615,"March, 2025",,83.33%,,,,,
CG004634,"March, 2025",,14.29%,,,,,
CG004662,"March, 2025",,71.43%,,,,,
CG004756,"March, 2025",,50.00%,,,,,
CG004783,"March, 2025",85.7%,,,,,,
CG004796,"March, 2025",,50.00%,,,,,
CG004829,"March, 2025",,33.33%,,,,,
CG004883,"March, 2025",57.1%,,,,,,
CG005233,"March, 2025",100.0%,100.00%,,,,,
CG005327,"March, 2025",57.1%,,,,,,
CG005347,"March, 2025",66.7%,28.57%,,,,,
CG005408,"March, 2025",28.6%,,,,,,
CG005447,"March, 2025",85.7%,16.67%,,,,,
CG005703,"March, 2025",,28.57%,,,,,
CG005787,"March, 2025",,33.33%,,,,,
CG006058,"March, 2025",20.0%,,,,,,
CG006293,"March, 2025",,100.00%,,14.29%,,,
CG006446,"March, 2025",,85.71%,,,,,
CG006447,"March, 2025",,100.00%,,,,,
CG006480,"March, 2025",85.7%,,,,,,
CG006530,"March, 2025",100.0%,,,,,,
CG006676,"March, 2025",57.1%,100.00%,,,,,
CG006867,"March, 2025",100.0%,42.86%,,,,,
CG006870,"March, 2025",,100.00%,,,,,
CG006874,"March, 2025",,100.00%,,,,,
CG006952,"March, 2025",42.9%,,,,,,
CG007050,"March, 2025",42.9%,100.00%,,,,,
CG007052,"March, 2025",28.6%,,,,,,
CG007170,"March, 2025",,100.00%,,,,,
CG007173,"March, 2025",,14.29%,,,,,
CG008242,"March, 2025",85.7%,71.43%,,,,,
CG008507,"March, 2025",42.9%,,,,,,
CG008656,"March, 2025",57.1%,,,,,,
CG008788,"March, 2025",85.7%,,,,,,
CG009182,"March, 2025",57.1%,,,,,,
CG009202,"March, 2025",100.0%,50.00%,,,,,
CG009227,"March, 2025",42.9%,,,,,,
CG009316,"March, 2025",42.9%,100.00%,,,,,
CG010207,"March, 2025",66.7%,100.00%,,,,,
CG020107,"March, 2025",,100.00%,,,,,
CG020485,"March, 2025",,50.00%,,,,,
CG026420,"March, 2025",42.9%,71.43%,,,,,
CG492141,"March, 2025",100.0%,,,,,,
CGOO4332,"March, 2025",100.0%,,,,,,
CGOO4976,"March, 2025",42.9%,,,,,,
CH000417,"March, 2025",,14.29%,,,,,
CH000450,"March, 2025",,100.00%,,,,,
CH000501,"March, 2025",100.0%,100.00%,,,,,
CH000509,"March, 2025",66.7%,,,,,,
CH000533,"March, 2025",,14.29%,,,,,
CH000548,"March, 2025",,100.00%,,,,,
CH000601,"March, 2025",71.4%,100.00%,,,,,
CH000717,"March, 2025",85.7%,100.00%,,,,,
CH000910,"March, 2025",57.1%,,,,,,
CH000958,"March, 2025",100.0%,100.00%,,,,,
CH000959,"March, 2025",,42.86%,,,,,
CH001004,"March, 2025",,100.00%,,,,,
CH001088,"March, 2025",85.7%,,,,,,
CH001211,"March, 2025",,85.71%,,,,,
CH001410,"March, 2025",71.4%,,,,,,
CH001481,"March, 2025",42.9%,66.67%,,16.67%,,,
CH001620,"March, 2025",100.0%,100.00%,,,,,
CH002324,"March, 2025",71.4%,16.67%,,,,,
CH002344,"March, 2025",75.0%,100.00%,,,,,
CH002679,"March, 2025",42.9%,,,,,,
CH002724,"March, 2025",71.4%,,,,,,
CH002891,"March, 2025",71.4%,100.00%,,,,,
CH003067,"March, 2025",,42.86%,,,,,
CH003100,"March, 2025",57.1%,100.00%,,,,,
CH003265,"March, 2025",,100.00%,,,,,
CH003744,"March, 2025",100.0%,100.00%,,,,,
CH003761,"March, 2025",,100.00%,,,,,
CH003781,"March, 2025",100.0%,66.67%,,,,,
CH003782,"March, 2025",100.0%,83.33%,,,,,
CH003898,"March, 2025",,100.00%,,,,,
CH003904,"March, 2025",66.7%,,,,,,
CH003908,"March, 2025",100.0%,33.33%,,,,,
CH003911,"March, 2025",,100.00%,,100.00%,,,
CH003927,"March, 2025",100.0%,,,,,,
CH005109,"March, 2025",71.4%,14.29%,,,,,
CH006090,"March, 2025",85.7%,28.57%,,,,,
DL000031,"March, 2025",71.4%,100.00%,,,,,
DL000089,"March, 2025",16.7%,,,,,,
DL000113,"March, 2025",85.7%,71.43%,,,,,
DL000119,"March, 2025",100.0%,,,,,,
DL000139,"March, 2025",85.7%,71.43%,,,,,
DL000146,"March, 2025",,100.00%,,,,,
DL000232,"March, 2025",,100.00%,,,,,
DL000287,"March, 2025",71.4%,20.00%,,,,,
DL000301,"March, 2025",42.9%,,,,,,
DL000549,"March, 2025",,85.71%,,,,,
DL000826,"March, 2025",14.3%,,,,,,
DL000936,"March, 2025",71.4%,,,,,,
DL001654,"March, 2025",71.4%,100.00%,,,,,
DL001718,"March, 2025",71.4%,28.57%,,28.57%,,,
DL001852,"March, 2025",85.7%,,,,,,
DL001896,"March, 2025",100.0%,57.14%,,,,,
DL001918,"March, 2025",71.4%,100.00%,,,,,
DL002116,"March, 2025",57.1%,14.29%,,,,,
DL002140,"March, 2025",,100.00%,,,,,
DL002559,"March, 2025",100.0%,100.00%,,,,,
DL002634,"March, 2025",100.0%,,,,,,
DL002682,"March, 2025",100.0%,,,,,,
DL002726,"March, 2025",71.4%,,,,,,
DL002898,"March, 2025",,14.29%,,,,,
DL003065,"March, 2025",57.1%,100.00%,,,,,
DL003159,"March, 2025",85.7%,,,,,,
DL003221,"March, 2025",100.0%,,,,,,
DL003258,"March, 2025",100.0%,,,,,,
DL003323,"March, 2025",20.0%,,20.00%,,,,
DL003334,"March, 2025",50.0%,50.00%,,,,,
DL003379,"March, 2025",57.1%,,,,,,
DL003433,"March, 2025",71.4%,100.00%,,,,,
DL003459,"March, 2025",100.0%,,,,,,
DL003462,"March, 2025",100.0%,,,,,,
DL003953,"March, 2025",71.4%,100.00%,,,,,
DL004022,"March, 2025",,14.29%,,14.29%,,,
DL004026,"March, 2025",57.1%,,,,,,
DL004088,"March, 2025",,14.29%,,,,,
DL004097,"March, 2025",,85.71%,,,,,
DL004173,"March, 2025",71.4%,100.00%,,,,,
DL004192,"March, 2025",42.9%,100.00%,,,,,
DL004225,"March, 2025",71.4%,,,,,,
DL004313,"March, 2025",71.4%,100.00%,,,,,
DL004359,"March, 2025",,14.29%,,,,,
DL004554,"March, 2025",,100.00%,,,,,
DL004672,"March, 2025",,57.14%,,,,,
DL004776,"March, 2025",85.7%,100.00%,,,,,
DL005112,"March, 2025",71.4%,100.00%,,,,,
DL005178,"March, 2025",57.1%,14.29%,,,,,
DL005186,"March, 2025",85.7%,,,,,,
DL005249,"March, 2025",100.0%,100.00%,,,,,
DL005361,"March, 2025",,100.00%,,,,,
DL005376,"March, 2025",100.0%,,,,,,
DL005403,"March, 2025",,85.71%,,,,,
DL005438,"March, 2025",28.6%,,,,,,
DL005523,"March, 2025",,100.00%,,,,,
DL005735,"March, 2025",71.4%,42.86%,,,,,
DL005747,"March, 2025",71.4%,28.57%,,,,,
DL005831,"March, 2025",71.4%,,,,,,
DL006045,"March, 2025",100.0%,100.00%,,,,,
DL006072,"March, 2025",42.9%,100.00%,,,,,
DL006095,"March, 2025",100.0%,71.43%,,,,,
DL006372,"March, 2025",57.1%,,,,,,
DL006386,"March, 2025",,50.00%,,16.67%,,,
DL006411,"March, 2025",,40.00%,,,,,
DL006523,"March, 2025",71.4%,,,,,,
DL006697,"March, 2025",42.9%,,,,,,
DL008049,"March, 2025",,100.00%,,,,,
DL008059,"March, 2025",,14.29%,,,,,
DL008084,"March, 2025",28.6%,,,,,,
DL008098,"March, 2025",71.4%,42.86%,,,,,
DL008145,"March, 2025",71.4%,42.86%,,,,,
DL008147,"March, 2025",100.0%,100.00%,,14.29%,,,
DL008157,"March, 2025",28.6%,,,,,,
DL008163,"March, 2025",57.1%,,,,,,
DL008166,"March, 2025",100.0%,,,,,,
DL008207,"March, 2025",71.4%,,,,,,
DL008215,"March, 2025",100.0%,100.00%,,100.00%,,,
DL008232,"March, 2025",100.0%,,14.29%,,,,
DL008248,"March, 2025",42.9%,,,,,,
DL008312,"March, 2025",,100.00%,,,,,
DL008346,"March, 2025",85.7%,,,,,,
DL008372,"March, 2025",,100.00%,,,,,
DL008375,"March, 2025",100.0%,,,,,,
DL008376,"March, 2025",42.9%,57.14%,,,,,
DL008378,"March, 2025",57.1%,,,,,,
DL008383,"March, 2025",,100.00%,,100.00%,,,
DL008396,"March, 2025",85.7%,83.33%,,,,,
DL008403,"March, 2025",100.0%,,,,,,
DL008429,"March, 2025",57.1%,,,,,,
DL008450,"March, 2025",57.1%,85.71%,,,,,
DL008488,"March, 2025",71.4%,,,,,,
DL008500,"March, 2025",,100.00%,,,,,
DL008506,"March, 2025",,57.14%,,,,,
DL008575,"March, 2025",100.0%,100.00%,,,,,
DL008587,"March, 2025",42.9%,57.14%,,,,,
DL008636,"March, 2025",66.7%,100.00%,,,,,
DL008639,"March, 2025",85.7%,85.71%,,,,,
DL008658,"March, 2025",71.4%,,,,,,
DL008759,"March, 2025",,71.43%,,,,,
DL008769,"March, 2025",71.4%,,,,,,
DL008803,"March, 2025",57.1%,,,,,,
DL008850,"March, 2025",60.0%,33.33%,,,,,
DL008861,"March, 2025",14.3%,100.00%,,,,,
DL008874,"March, 2025",71.4%,100.00%,,,,,
DL008880,"March, 2025",100.0%,,,,,,
DL008883,"March, 2025",,33.33%,,,,,
DL008900,"March, 2025",,100.00%,,,,,
DL008902,"March, 2025",,83.33%,,,,,
DL008923,"March, 2025",100.0%,16.67%,,,,,
DL008925,"March, 2025",57.1%,,,,,,
DL008931,"March, 2025",57.1%,,,,,,
DL008933,"March, 2025",,100.00%,,,,,
DL008939,"March, 2025",71.4%,57.14%,,,,,
DL008940,"March, 2025",100.0%,100.00%,,,,,
DL008953,"March, 2025",,57.14%,,,,,
DL008962,"March, 2025",57.1%,85.71%,,,,,
DL008971,"March, 2025",85.7%,,,,,,
DL009001,"March, 2025",85.7%,33.33%,,,,,
DL009064,"March, 2025",28.6%,,,,,,
DL009065,"March, 2025",,66.67%,,,,,
DL009067,"March, 2025",,100.00%,,33.33%,,,
DL009073,"March, 2025",,50.00%,,,,,
DL009086,"March, 2025",,100.00%,,,,,
DL009109,"March, 2025",85.7%,,,,,,
DL009134,"March, 2025",,14.29%,,,,,
DL009135,"March, 2025",42.9%,100.00%,,,,,
DL009143,"March, 2025",,33.33%,,,,,
DL009159,"March, 2025",85.7%,,,,,,
DL009165,"March, 2025",57.1%,,,,,,
DL009174,"March, 2025",85.7%,,,,,,
DL009184,"March, 2025",100.0%,,,,,,
DL009214,"March, 2025",14.3%,,,,,,
DL009223,"March, 2025",,14.29%,,,,,
DL009262,"March, 2025",,33.33%,,,,,
DL009271,"March, 2025",,100.00%,,,,,
DL009381,"March, 2025",100.0%,100.00%,,,,,
DL009440,"March, 2025",100.0%,,,,,,
DL009520,"March, 2025",100.0%,,,,,,
DL009553,"March, 2025",,100.00%,,,,,
DL009576,"March, 2025",85.7%,71.43%,,,,,
DL009591,"March, 2025",85.7%,,,,,,
DL009844,"March, 2025",71.4%,,,,,,
DL010197,"March, 2025",71.4%,16.67%,,,,,
DL010201,"March, 2025",,57.14%,,,,,
DL010237,"March, 2025",,57.14%,,,,,
DL010311,"March, 2025",42.9%,,,,,,
DL010347,"March, 2025",42.9%,,,,,,
DL010386,"March, 2025",,100.00%,,,,,
DL010390,"March, 2025",,80.00%,,,,,
DL010406,"March, 2025",100.0%,,,,,,
DL010424,"March, 2025",71.4%,14.29%,,,,,
DL010450,"March, 2025",,42.86%,,,,,
DL010643,"March, 2025",57.1%,,,,,,
DL011032,"March, 2025",100.0%,100.00%,,,,,
DL011033,"March, 2025",100.0%,,,,,,
DL011302,"March, 2025",14.3%,,,,,,
DL011311,"March, 2025",71.4%,,,,,,
DL011357,"March, 2025",,100.00%,,,,,
DL011415,"March, 2025",20.0%,,20.00%,,,,
DL011561,"March, 2025",100.0%,57.14%,,,,,
DL011584,"March, 2025",42.9%,100.00%,,,,,
DL011638,"March, 2025",85.7%,,,,,,
DL011835,"March, 2025",,100.00%,,,,,
DL011846,"March, 2025",,66.67%,,,,,
DL012009,"March, 2025",57.1%,,,,,,
DL012019,"March, 2025",71.4%,,,,,,
DL012034,"March, 2025",100.0%,,,,,,
DL012073,"March, 2025",57.1%,28.57%,,,,,
DL012082,"March, 2025",,50.00%,,,,,
DL012092,"March, 2025",85.7%,85.71%,,,,,
DL012118,"March, 2025",57.1%,100.00%,,,,,
DL012191,"March, 2025",42.9%,,,,,,
DL012195,"March, 2025",,100.00%,,,,,
